STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,PSUN,TAVG,TMAX,TMIN,WDMV,MONTH,DAY,TIMES,SPINDEX
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-19,NA,0,NA,NA,81,56,NA,07,19,19,9
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-20,NA,0,NA,NA,88,53,NA,07,20,20,9
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-21,NA,0,NA,NA,90,56,NA,07,21,21,9
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-22,NA,0,NA,NA,89,57,NA,07,22,22,9
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-23,NA,0,NA,NA,80,57,NA,07,23,23,9
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-24,NA,0,NA,NA,87,52,NA,07,24,24,9
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-25,NA,0,NA,NA,93,57,NA,07,25,25,9
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-26,NA,0,NA,NA,94,61,NA,07,26,26,9
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-27,NA,0,NA,NA,91,58,NA,07,27,27,9
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-28,NA,0,NA,NA,89,61,NA,07,28,28,9
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-29,NA,0,NA,NA,84,57,NA,07,29,29,9
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-30,NA,0,NA,NA,80,59,NA,07,30,30,9
USW00024231,"ROSEBURG REGIONAL AIRPORT, OR US",132.79492764099035,95.00808793578058,160,2019-07-31,NA,0,NA,NA,91,56,NA,07,31,31,9
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-01,NA,0,NA,NA,69,55,NA,07,01,1,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-02,NA,0,NA,NA,67,53,NA,07,02,2,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-03,NA,0,NA,NA,70,53,NA,07,03,3,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-04,NA,0,NA,NA,57,56,NA,07,04,4,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-05,NA,0,NA,NA,70,57,NA,07,05,5,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-06,NA,0,NA,NA,68,57,NA,07,06,6,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-07,NA,0,NA,NA,60,53,NA,07,07,7,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-08,NA,0,NA,NA,69,55,NA,07,08,8,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-09,NA,0.254,NA,NA,71,54,NA,07,09,9,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-10,NA,6.604,NA,NA,62,54,NA,07,10,10,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-11,NA,1.5239999999999998,NA,NA,63,58,NA,07,11,11,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-12,NA,0,NA,NA,69,57,NA,07,12,12,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-13,NA,0,NA,NA,70,58,NA,07,13,13,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-14,NA,0,NA,NA,73,58,NA,07,14,14,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-15,NA,0,NA,NA,80,55,NA,07,15,15,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-16,NA,0,NA,NA,73,57,NA,07,16,16,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-17,NA,0,NA,NA,72,56,NA,07,17,17,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-18,NA,0.508,NA,NA,72,59,NA,07,18,18,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-19,NA,0,NA,NA,70,55,NA,07,19,19,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-20,NA,0,NA,NA,70,54,NA,07,20,20,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-21,NA,0,NA,NA,69,56,NA,07,21,21,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-22,NA,0,NA,NA,70,55,NA,07,22,22,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-23,NA,0,NA,NA,74,58,NA,07,23,23,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-24,NA,0,NA,NA,74,55,NA,07,24,24,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-25,NA,0,NA,NA,73,56,NA,07,25,25,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-26,NA,0,NA,NA,73,58,NA,07,26,26,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-27,NA,0,NA,NA,73,60,NA,07,27,27,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-28,NA,0,NA,NA,76,57,NA,07,28,28,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-29,NA,0,NA,NA,71,58,NA,07,29,29,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-30,NA,0,NA,NA,70,58,NA,07,30,30,6
USC00356784,"PORT ORFORD NUMBER 2, OR US",81.39722126005962,0,12.8,2019-07-31,NA,0,NA,NA,70,55,NA,07,31,31,6
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-01,NA,0,NA,NA,87,54,NA,07,01,1,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-02,NA,0.7619999999999999,NA,NA,88,58,NA,07,02,2,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-03,NA,0,NA,NA,81,55,NA,07,03,3,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-04,NA,0,NA,NA,81,53,NA,07,04,4,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-05,NA,0,NA,NA,86,56,NA,07,05,5,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-06,NA,0,NA,NA,88,60,NA,07,06,6,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-07,NA,0,NA,NA,85,52,NA,07,07,7,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-08,NA,0,NA,NA,79,55,NA,07,08,8,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-09,NA,0,NA,NA,81,55,NA,07,09,9,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-10,NA,0,NA,NA,89,62,NA,07,10,10,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-11,NA,0,NA,NA,85,63,NA,07,11,11,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-12,NA,0,NA,NA,88,62,NA,07,12,12,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-13,NA,0,NA,NA,89,62,NA,07,13,13,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-14,NA,0,NA,NA,89,61,NA,07,14,14,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-15,NA,0,NA,NA,88,62,NA,07,15,15,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-16,NA,0,NA,NA,82,62,NA,07,16,16,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-17,NA,0,NA,NA,84,62,NA,07,17,17,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-18,NA,0,NA,NA,85,64,NA,07,18,18,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-19,NA,0,NA,NA,84,53,NA,07,19,19,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-20,NA,0,NA,NA,78,47,NA,07,20,20,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-21,NA,0,NA,NA,85,56,NA,07,21,21,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-22,NA,0.254,NA,NA,92,66,NA,07,22,22,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-23,NA,0,NA,NA,96,64,NA,07,23,23,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-24,NA,0.254,NA,NA,96,56,NA,07,24,24,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-25,NA,0,NA,NA,83,52,NA,07,25,25,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-26,NA,0,NA,NA,91,57,NA,07,26,26,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-27,NA,0,NA,NA,96,70,NA,07,27,27,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-28,NA,0,NA,NA,89,54,NA,07,28,28,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-29,NA,0,NA,NA,88,54,NA,07,29,29,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-30,NA,0,NA,NA,92,62,NA,07,30,30,31
USC00356550,"PENDLETON WEATHER FORECAST OFFICE, OR US",406.9741001238022,451.70984502419174,460.2,2019-07-31,NA,0,NA,NA,89,57,NA,07,31,31,31
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-01,NA,0,NA,NA,78,50,NA,07,01,1,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-02,NA,0.508,NA,NA,61,55,NA,07,02,2,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-03,NA,0.254,NA,NA,68,50,NA,07,03,3,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-04,NA,0,NA,NA,74,52,NA,07,04,4,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-05,NA,0,NA,NA,80,54,NA,07,05,5,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-06,NA,0,NA,NA,75,54,NA,07,06,6,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-07,NA,0.254,NA,NA,71,54,NA,07,07,7,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-08,NA,0,NA,NA,78,52,NA,07,08,8,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-09,NA,0,NA,NA,80,52,NA,07,09,9,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-10,NA,0,NA,NA,69,57,NA,07,10,10,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-11,NA,0,NA,NA,78,62,NA,07,11,11,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-12,NA,0,NA,NA,80,57,NA,07,12,12,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-13,NA,0,NA,NA,80,59,NA,07,13,13,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-14,NA,0,NA,NA,80,56,NA,07,14,14,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-15,NA,0,NA,NA,84,59,NA,07,15,15,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-16,NA,0,NA,NA,77,60,NA,07,16,16,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-17,NA,0,NA,NA,78,60,NA,07,17,17,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-18,NA,4.3180000000000005,NA,NA,80,60,NA,07,18,18,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-19,NA,0.254,NA,NA,73,49,NA,07,19,19,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-20,NA,0,NA,NA,77,50,NA,07,20,20,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-21,NA,0,NA,NA,81,52,NA,07,21,21,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-22,NA,0,NA,NA,83,56,NA,07,22,22,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-23,NA,0,NA,NA,81,56,NA,07,23,23,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-24,NA,0,NA,NA,76,50,NA,07,24,24,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-25,NA,0,NA,NA,83,52,NA,07,25,25,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-26,NA,0,NA,NA,86,53,NA,07,26,26,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-27,NA,0,NA,NA,86,56,NA,07,27,27,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-28,NA,0,NA,NA,82,55,NA,07,28,28,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-29,NA,0,NA,NA,82,55,NA,07,29,29,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-30,NA,0,NA,NA,81,55,NA,07,30,30,14
USC00355050,"LOOKOUT POINT DAM, OR US",206.8710667735012,144.41934890802898,217,2019-07-31,NA,0,NA,NA,74,52,NA,07,31,31,14
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-02,NA,0,NA,NA,64,57,NA,07,02,2,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-03,NA,0,NA,NA,74,48,NA,07,03,3,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-04,NA,0,NA,NA,76,48,NA,07,04,4,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-05,NA,0,NA,NA,88,57,NA,07,05,5,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-06,NA,0,NA,NA,79,56,NA,07,06,6,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-07,NA,0,NA,NA,73,51,NA,07,07,7,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-08,NA,0,NA,NA,80,51,NA,07,08,8,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-09,NA,0,NA,NA,84,58,NA,07,09,9,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-10,NA,0.508,NA,NA,71,61,NA,07,10,10,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-12,NA,0,NA,NA,85,51,NA,07,12,12,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-14,NA,0,NA,NA,85,55,NA,07,14,14,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-27,NA,0,NA,NA,94,54,NA,07,27,27,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-28,NA,0,NA,NA,89,55,NA,07,28,28,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-29,NA,0,NA,NA,86,55,NA,07,29,29,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-30,NA,0,NA,NA,82,59,NA,07,30,30,12
USC00352406,"DRAIN, OR US",180.1366522963643,98.24919159142557,89,2019-07-31,NA,0,NA,NA,78,50,NA,07,31,31,12
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-01,NA,0,NA,54,64,45,NA,07,01,1,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-02,NA,0,NA,50,54,47,NA,07,02,2,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-03,NA,0,NA,51,59,46,NA,07,03,3,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-04,NA,0,NA,56,71,42,NA,07,04,4,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-05,NA,0,NA,58,72,45,NA,07,05,5,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-06,NA,0,NA,54,63,50,NA,07,06,6,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-07,NA,2.54,NA,53,63,46,NA,07,07,7,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-08,NA,0,NA,54,66,42,NA,07,08,8,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-09,NA,0,NA,56,67,47,NA,07,09,9,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-10,NA,0,NA,59,70,52,NA,07,10,10,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-11,NA,0,NA,59,69,51,NA,07,11,11,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-12,NA,0,NA,60,76,47,NA,07,12,12,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-13,NA,0,NA,58,69,50,NA,07,13,13,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-14,NA,0,NA,59,74,46,NA,07,14,14,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-15,NA,2.54,NA,56,63,52,NA,07,15,15,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-16,NA,0,NA,58,69,50,NA,07,16,16,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-17,NA,0,NA,57,66,51,NA,07,17,17,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-18,NA,0,NA,53,60,47,NA,07,18,18,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-19,NA,0,NA,52,65,42,NA,07,19,19,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-20,NA,0,NA,58,75,39,NA,07,20,20,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-21,NA,0,NA,65,82,51,NA,07,21,21,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-22,NA,0,NA,62,78,52,NA,07,22,22,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-23,NA,0,NA,59,73,50,NA,07,23,23,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-24,NA,0,NA,57,73,44,NA,07,24,24,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-25,NA,0,NA,63,84,43,NA,07,25,25,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-26,NA,0,NA,65,80,49,NA,07,26,26,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-27,NA,0,NA,58,70,47,NA,07,27,27,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-28,NA,0,NA,59,77,43,NA,07,28,28,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-29,NA,0,NA,60,76,46,NA,07,29,29,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-30,NA,0,NA,58,72,47,NA,07,30,30,22
USS0021D14S,"PEAVINE RIDGE, OR US",331.28493048160055,211.69578903755138,1042.4,2019-07-31,NA,0,NA,59,76,45,NA,07,31,31,22
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-01,NA,0,NA,NA,85,52,NA,07,01,1,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-02,NA,0,NA,NA,66,56,NA,07,02,2,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-03,NA,0,NA,NA,75,50,NA,07,03,3,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-04,NA,0,NA,NA,83,48,NA,07,04,4,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-05,NA,0,NA,NA,86,54,NA,07,05,5,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-06,NA,0,NA,NA,78,57,NA,07,06,6,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-07,NA,0,NA,NA,72,49,NA,07,07,7,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-08,NA,0,NA,NA,80,49,NA,07,08,8,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-09,NA,0,NA,NA,85,55,NA,07,09,9,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-10,NA,3.302,NA,NA,72,59,NA,07,10,10,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-11,NA,0,NA,NA,75,60,NA,07,11,11,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-12,NA,0,NA,NA,86,54,NA,07,12,12,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-13,NA,0,NA,NA,82,58,NA,07,13,13,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-14,NA,0,NA,NA,88,53,NA,07,14,14,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-15,NA,0,NA,NA,90,55,NA,07,15,15,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-16,NA,0,NA,NA,84,56,NA,07,16,16,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-17,NA,0,NA,NA,82,54,NA,07,17,17,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-18,NA,0,NA,NA,85,62,NA,07,18,18,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-19,NA,0,NA,NA,81,46,NA,07,19,19,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-20,NA,0,NA,NA,82,48,NA,07,20,20,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-21,NA,0,NA,NA,91,53,NA,07,21,21,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-22,NA,0,NA,NA,86,50,NA,07,22,22,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-23,NA,0,NA,NA,85,55,NA,07,23,23,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-24,NA,0,NA,NA,78,48,NA,07,24,24,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-25,NA,0,NA,NA,89,50,NA,07,25,25,10
USC00352632,"ELKTON 1 SW, OR US",178.05233690412342,77.60105326021122,41.8,2019-07-26,NA,0,NA,NA,95,54,NA,07,26,26,10
