"","seed"
"1756",72948922
"1757",1312813621
"1758",347773816
"1759",264232021
"1760",1518191535
"1761",745617086
"1762",2076945644
"1763",1520960494
"1764",574551970
"1765",1613671575
"1766",146318790
"1767",1222068914
"1768",1152585173
"1769",801429322
"1770",189935734
"1771",337426674
"1772",1098486451
"1773",896151517
"1774",2125108378
"1775",1873484165
"1776",168024719
"1777",1994986285
"1778",511656652
"1779",2046883057
"1780",1916170038
"1781",1129631322
"1782",1141270047
"1783",1832038199
"1784",398881606
"1785",1477089873
"1786",1311452717
"1787",1750619608
"1788",1032168522
"1789",723085295
"1790",1925668434
"1791",95368108
"1792",1642850294
"1793",1368684325
"1794",174088840
"1795",515299280
"1796",1594288890
"1797",974539463
"1798",798452478
"1799",1515247596
"1800",1720660689
"1801",835334310
"1802",442093081
"1803",1567296140
"1804",2107125335
"1805",2016218038
"1806",1249842665
"1807",185831784
"1808",2043870350
"1809",828533270
"1810",1841613708
"1811",1676309583
"1812",1994374046
"1813",487004544
"1814",1708456504
"1815",691585432
"1816",467362035
"1817",1130135993
"1818",1512905947
"1819",1587842467
"1820",588465551
"1821",315776350
"1822",1072582647
"1823",1129651024
"1824",1404004119
"1825",68575555
"1826",1773322884
"1827",2032511625
"1828",38552512
"1829",1300483894
"1830",81166313
"1831",1502558217
"1832",1315650818
"1833",211585952
"1834",950419399
"1835",325298777
"1836",479231304
"1837",991077772
"1838",15481345
"1839",133247178
"1840",530505131
"1841",1743502299
"1842",719996031
"1843",1301065469
"1844",1102493116
"1845",769731318
"1846",1711659300
"1847",756573264
"1848",1927209388
"1849",355487899
"1850",1081593984
"1851",291052182
"1852",319459233
"1853",13239382
"1854",1644548067
"1855",1865346163
"1856",1553877418
"1857",1282295467
"1858",1049118559
"1859",343956143
"1860",2107615953
"1861",1945816103
"1862",294788527
"1863",1204591363
"1864",1653893754
"1865",2093765828
"1866",243669625
"1867",614608053
"1868",337509253
"1869",930412916
"1870",689901901
"1871",1287117329
"1872",793880493
"1873",1704818
"1874",1206046914
"1875",769599053
"1876",964692300
"1877",1093050881
"1878",234195478
"1879",1425771004
"1880",798584423
"1881",264739695
"1882",978432919
"1883",2056735471
"1884",631395942
"1885",1907507995
"1886",526883950
"1887",591686097
"1888",1427575352
"1889",515192045
"1890",16555645
"1891",180634738
"1892",2139158637
"1893",900446639
"1894",1395129403
"1895",1652352342
"1896",2038188713
"1897",468763499
"1898",318187300
"1899",785307206
"1900",106233224
"1901",1934628529
"1902",192448391
"1903",229526041
"1904",1942662481
"1905",682629345
"1906",315529809
"1907",1187096242
"1908",820267011
"1909",1774644261
"1910",2028269067
"1911",1745973012
"1912",1054822220
"1913",120692391
"1914",1167714224
"1915",459435357
"1916",2075653113
"1917",1922648477
"1918",1390681332
"1919",2064269830
"1920",1601544666
"1921",1063759324
"1922",1899751870
"1923",1715921292
"1924",690096029
"1925",2138731369
"1926",125890047
"1927",2064901297
"1928",430267479
"1929",849311940
"1930",1412365802
"1931",1760881355
"1932",1245941395
"1933",697355695
"1934",250769561
"1935",963769492
"1936",635263452
"1937",301467791
"1938",1981778101
"1939",1769413457
"1940",1381685351
"1941",694623298
"1942",1750181573
"1943",1385072861
"1944",588684885
"1945",1462931333
"1946",1850152304
"1947",60557006
"1948",893796158
"1949",997030622
"1950",1768373854
"1951",1284961565
"1952",1036948274
"1953",1942393205
"1954",1743328099
"1955",1116615854
"1956",1121999517
"1957",1140192519
"1958",323216976
"1959",1064317934
"1960",711059774
"1961",242442882
"1962",1951558949
"1963",1995664554
"1964",101351483
"1965",2135032722
"1966",1041112914
"1967",703037240
"1968",2007395845
"1969",859654510
"1970",453283812
"1971",1590981464
"1972",22200079
"1973",544770162
"1974",1383784154
"1975",778492262
"1976",1517186242
"1977",906977106
"1978",1711559042
"1979",2034041364
"1980",1473831232
"1981",2091296347
"1982",817741103
"1983",1098948248
"1984",1247085667
"1985",256233429
"1986",2030155292
"1987",2006884318
"1988",942362250
"1989",660828632
"1990",716774080
"1991",722157454
"1992",1959073360
"1993",1322491182
"1994",577708224
"1995",1906378353
"1996",1969248199
"1997",1407372619
"1998",1992824601
"1999",26679110
"2000",1795801952
