"","seed"
"1760",1954194485
"1761",1479200466
"1762",1838375842
"1763",304416812
"1764",124596911
"1765",664912266
"1766",2002463404
"1767",924103557
"1768",1831111271
"1769",698251349
"1770",678624982
"1771",1361624799
"1772",919135650
"1773",562679930
"1774",2028621869
"1775",293842576
"1776",2081700883
"1777",1634278735
"1778",1928997390
"1779",1302718956
"1780",240063197
"1781",35312008
"1782",12795595
"1783",1396415305
"1784",1977847185
"1785",1875632002
"1786",285160993
"1787",7411034
"1788",50764351
"1789",1185941466
"1790",62486901
"1791",1963046675
"1792",68130162
"1793",591075157
"1794",189904104
"1795",236844418
"1796",1474057931
"1797",1728587371
"1798",1678103960
"1799",563667434
"1800",1725788074
"1801",2147473927
"1802",495620733
"1803",428462360
"1804",2110805488
"1805",1120994525
"1806",227219311
"1807",1285922
"1808",1619991310
"1809",600209191
"1810",812734659
"1811",1529505470
"1812",2134293004
"1813",1356607236
"1814",1920468106
"1815",830026781
"1816",1682220462
"1817",523499204
"1818",595755727
"1819",103894010
"1820",226972400
"1821",1037222365
"1822",917576371
"1823",1939560789
"1824",1561514043
"1825",183821828
"1826",1587915263
"1827",931766362
"1828",856089595
"1829",304998459
"1830",53280349
"1831",1634816676
"1832",1086905127
"1833",1671983135
"1834",1968212480
"1835",61422032
"1836",960372468
"1837",611826045
"1838",1564804303
"1839",1171367007
"1840",2058339391
"1841",2043881885
"1842",508249412
"1843",835554363
"1844",1504136067
"1845",1177395450
"1846",1034883737
"1847",647789638
"1848",1855558049
"1849",289188705
"1850",1723368304
"1851",61935948
"1852",544671462
"1853",1579764469
"1854",686009807
"1855",794066518
"1856",1979667265
"1857",1663676566
"1858",1046910281
"1859",1782550786
"1860",1012727139
"1861",1196392354
"1862",1756685487
"1863",1074721084
"1864",1082011564
"1865",1427803096
"1866",70343380
"1867",704232292
"1868",1926025532
"1869",1685533149
"1870",1060840175
"1871",806311509
"1872",109190459
"1873",1504802943
"1874",1641095930
"1875",1765532711
"1876",609661116
"1877",1126216584
"1878",328364512
"1879",1186561056
"1880",2100970627
"1881",333331939
"1882",1804777325
"1883",1427826883
"1884",940403979
"1885",270475287
"1886",1561705669
"1887",1252869793
"1888",1206024024
"1889",1770493098
"1890",154807620
"1891",1647057672
"1892",242376482
"1893",1785620670
"1894",1745141295
"1895",551760162
"1896",2065819340
"1897",482212215
"1898",426711919
"1899",1844503026
"1900",544023872
"1901",609194199
"1902",497678793
"1903",7372588
"1904",846697043
"1905",31230462
"1906",1529391034
"1907",1226145433
"1908",1518781283
"1909",684663504
"1910",1034191474
"1911",1530613804
"1912",173323671
"1913",2077406492
"1914",465372423
"1915",1012201840
"1916",1699105448
"1917",1199905151
"1918",1406208543
"1919",1323923096
"1920",2144473483
"1921",1094929814
"1922",1636316039
"1923",801290195
"1924",594051507
"1925",1847942511
"1926",847766813
"1927",1394682350
"1928",1977384445
"1929",1343466802
"1930",141378245
"1931",1172897151
"1932",186765127
"1933",263277869
"1934",305810657
"1935",2027055022
"1936",939824237
"1937",1515806149
"1938",1633686653
"1939",524045151
"1940",448679328
"1941",1824535668
"1942",605506747
"1943",2021285012
"1944",1851775417
"1945",803365842
"1946",529321469
"1947",768964469
"1948",2004132418
"1949",1285477968
"1950",466438876
"1951",2063896036
"1952",827810780
"1953",2056538743
"1954",1419195510
"1955",2117103184
"1956",1503198799
"1957",954252751
"1958",111052486
"1959",664090932
"1960",886188151
"1961",1053471279
"1962",70388993
"1963",183559272
"1964",1303314728
"1965",1585657591
"1966",793970459
"1967",529219516
"1968",891686667
"1969",942308195
"1970",1693206494
"1971",1897404963
"1972",645707434
"1973",1845401581
"1974",37215292
"1975",383854672
"1976",1940034748
"1977",2068109643
"1978",1322592881
"1979",717079667
"1980",1086600114
"1981",228730299
"1982",587056785
"1983",1096236982
"1984",1472931199
"1985",1421878553
"1986",591989727
"1987",1498606208
"1988",979605239
"1989",788279334
"1990",256281929
"1991",1162218697
"1992",1870420513
"1993",1130564156
"1994",795666135
"1995",2057499714
"1996",2141756402
"1997",1322595611
"1998",745634453
"1999",1739320034
"2000",1191472931
