"","seed"
"1755",253977109
"1756",1125418879
"1757",81681328
"1758",1778834139
"1759",2024588012
"1760",1918181798
"1761",1630035995
"1762",1019370771
"1763",1584071197
"1764",96841187
"1765",1219184832
"1766",1425748741
"1767",2012432723
"1768",1929617638
"1769",330917968
"1770",1009472615
"1771",2126755799
"1772",645024975
"1773",2021346607
"1774",2074763016
"1775",708652030
"1776",50808139
"1777",1466993659
"1778",107804269
"1779",1877168226
"1780",1057363699
"1781",1095735073
"1782",1371178029
"1783",873011853
"1784",1825342153
"1785",698567578
"1786",161642790
"1787",493321971
"1788",1153764135
"1789",1510117975
"1790",1556001796
"1791",2103030953
"1792",1000516795
"1793",170818373
"1794",1449085036
"1795",869800158
"1796",1923774760
"1797",558083895
"1798",902523714
"1799",1609232724
"1800",1592403224
"1801",2063097228
"1802",1273079061
"1803",1356433689
"1804",1914447379
"1805",150747383
"1806",140312598
"1807",1973020647
"1808",891874981
"1809",642874165
"1810",1860383631
"1811",1576145342
"1812",531781919
"1813",2146618925
"1814",620026301
"1815",1942746213
"1816",376566111
"1817",1756174883
"1818",1662496986
"1819",1146630470
"1820",1700293839
"1821",1558848822
"1822",435641104
"1823",964798454
"1824",2068941076
"1825",368032347
"1826",781758149
"1827",800031761
"1828",1355361551
"1829",124048249
"1830",85413229
"1831",357325403
"1832",427353626
"1833",201050425
"1834",1319917200
"1835",944703549
"1836",909026338
"1837",248592224
"1838",1170535101
"1839",128134193
"1840",478436495
"1841",1858488994
"1842",1281124107
"1843",1134929756
"1844",597487895
"1845",132732435
"1846",1248609867
"1847",916178279
"1848",1560261769
"1849",1470253099
"1850",568967783
"1851",834320357
"1852",578857228
"1853",1439422915
"1854",1795990350
"1855",1428218549
"1856",931732281
"1857",1513048080
"1858",1778482508
"1859",1574909519
"1860",2101645956
"1861",58387468
"1862",1973304965
"1863",2133921205
"1864",1337810347
"1865",322442899
"1866",1823915649
"1867",923469373
"1868",1621755648
"1869",586554944
"1870",2060791925
"1871",361085591
"1872",252492301
"1873",882435204
"1874",495322992
"1875",1852613897
"1876",194017487
"1877",1423148891
"1878",977070714
"1879",1439481450
"1880",1024949364
"1881",1769947669
"1882",521143021
"1883",1564302744
"1884",1475244951
"1885",80153098
"1886",1604330311
"1887",2018799401
"1888",1438260695
"1889",1993798024
"1890",1324768447
"1891",1603993378
"1892",1980313065
"1893",625139280
"1894",1052820875
"1895",1848949990
"1896",173359564
"1897",1977502646
"1898",1619737185
"1899",1082688055
"1900",585562908
"1901",780810427
"1902",859886442
"1903",1980559433
"1904",1019011484
"1905",311028791
"1906",885972050
"1907",117920977
"1908",319212369
"1909",996179617
"1910",1988942723
"1911",1675186221
"1912",709279242
"1913",1776344753
"1914",1743998055
"1915",611942245
"1916",151225934
"1917",2044614640
"1918",636380450
"1919",614944631
"1920",141856222
"1921",346323948
"1922",1356106152
"1923",1380121609
"1924",1840446804
"1925",493067008
"1926",743489852
"1927",1992966119
"1928",1544182761
"1929",1471056267
"1930",840947589
"1931",566236102
"1932",325240322
"1933",277440478
"1934",630270866
"1935",1379893561
"1936",255146102
"1937",2066003537
"1938",185043552
"1939",196974161
"1940",1081042829
"1941",2087161250
"1942",298500756
"1943",1565261149
"1944",466815855
"1945",323345219
"1946",1970851112
"1947",742198102
"1948",1093718484
"1949",77158510
"1950",1454972572
"1951",1473204869
"1952",775763638
"1953",811154683
"1954",311113271
"1955",674723434
"1956",61638100
"1957",681016767
"1958",733761564
"1959",1481704270
"1960",1908179229
"1961",54259894
"1962",1119747304
"1963",957845321
"1964",2053365974
"1965",1587018077
"1966",248180776
"1967",263366726
"1968",455638561
"1969",1755226393
"1970",894241109
"1971",591069286
"1972",21844295
"1973",437804214
"1974",227913789
"1975",586307041
"1976",1860643260
"1977",949790037
"1978",406191441
"1979",18139515
"1980",255887688
"1981",2106827654
"1982",67251253
"1983",239567084
"1984",1017442677
"1985",651341311
"1986",1661762441
"1987",1029983589
"1988",1138215828
"1989",199338021
"1990",1034663154
"1991",236568242
"1992",1476840772
"1993",826702685
"1994",1005144659
"1995",1371000290
"1996",1573423117
"1997",253056341
"1998",1686303336
"1999",1385899625
"2000",488316503
